fdc_id,description,food_category,data_type,brand_owner,ingredients_text,dedup_key,calories,protein_g,carbs_g,fat_g,fiber_g,iron_mg,calcium_mg,vitamin_b12_mcg,vitamin_d_mcg,zinc_mg,sodium_mg,potassium_mg,magnesium_mg,omega3_g
170931,"Spices, pepper, black",,SR Legacy,,,"spices, pepper, black|",,,,,,,,,,,,,,
170932,"Spices, pepper, red or cayenne",,SR Legacy,,,"spices, pepper, red or cayenne|",,,,,,,,,,,,,,
170933,"Spices, pepper, white",,SR Legacy,,,"spices, pepper, white|",,,,,,,,,,,,,,
171330,"Spices, poppy seed",,SR Legacy,,,"spices, poppy seed|",,,,,,,,,,,,,,
171331,"Spices, poultry seasoning",,SR Legacy,,,"spices, poultry seasoning|",,,,,,,,,,,,,,
171332,"Spices, pumpkin pie spice",,SR Legacy,,,"spices, pumpkin pie spice|",,,,,,,,,,,,,,
171333,"Spices, rosemary, dried",,SR Legacy,,,"spices, rosemary, dried|",,,,,,,,,,,,,,
170934,"Spices, saffron",,SR Legacy,,,"spices, saffron|",,,,,,,,,,,,,,
170935,"Spices, sage, ground",,SR Legacy,,,"spices, sage, ground|",,,,,,,,,,,,,,
170936,"Spices, savory, ground",,SR Legacy,,,"spices, savory, ground|",,,,,,,,,,,,,,
170937,"Spices, tarragon, dried",,SR Legacy,,,"spices, tarragon, dried|",,,,,,,,,,,,,,
170938,"Spices, thyme, dried",,SR Legacy,,,"spices, thyme, dried|",,,,,,,,,,,,,,
172231,"Spices, turmeric, ground",,SR Legacy,,,"spices, turmeric, ground|",,,,,,,,,,,,,,
170494,Spinach souffle,,SR Legacy,,,spinach souffle|,,,,,,,,,,,,,,
170123,"Spinach, canned, no salt added, solids and liquids",,SR Legacy,,,"spinach, canned, no salt added, solids and liquids|",,,,,,,,,,,,,,
169286,"Spinach, canned, regular pack, drained solids",,SR Legacy,,,"spinach, canned, regular pack, drained solids|",,,,,,,,,,,,,,
169285,"Spinach, canned, regular pack, solids and liquids",,SR Legacy,,,"spinach, canned, regular pack, solids and liquids|",,,,,,,,,,,,,,
170531,"Spinach, cooked, boiled, drained, with salt",,SR Legacy,,,"spinach, cooked, boiled, drained, with salt|",,,,,,,,,,,,,,
168463,"Spinach, cooked, boiled, drained, without salt",,SR Legacy,,,"spinach, cooked, boiled, drained, without salt|",,,,,,,,,,,,,,
170124,"Spinach, frozen, chopped or leaf, cooked, boiled, drained, with salt",,SR Legacy,,,"spinach, frozen, chopped or leaf, cooked, boiled, drained, with salt|",,,,,,,,,,,,,,
169288,"Spinach, frozen, chopped or leaf, cooked, boiled, drained, without salt",,SR Legacy,,,"spinach, frozen, chopped or leaf, cooked, boiled, drained, without salt|",,,,,,,,,,,,,,
169287,"Spinach, frozen, chopped or leaf, unprepared (Includes foods for USDA's Food Distribution Program)",,SR Legacy,,,"spinach, frozen, chopped or leaf, unprepared (includes foods for usda's food distribution program)|",,,,,,,,,,,,,,
168462,"Spinach, raw",,SR Legacy,,,"spinach, raw|",,,,,,,,,,,,,,
174534,"Split pea soup, canned, reduced sodium, prepared with water or ready-to serve",,SR Legacy,,,"split pea soup, canned, reduced sodium, prepared with water or ready-to serve|",,,,,,,,,,,,,,
174535,"Split pea with ham soup, canned, reduced sodium, prepared with water or ready-to-serve",,SR Legacy,,,"split pea with ham soup, canned, reduced sodium, prepared with water or ready-to-serve|",,,,,,,,,,,,,,
171080,"Squab, (pigeon), light meat without skin, raw",,SR Legacy,,,"squab, (pigeon), light meat without skin, raw|",,,,,,,,,,,,,,
174475,"Squab, (pigeon), meat and skin, raw",,SR Legacy,,,"squab, (pigeon), meat and skin, raw|",,,,,,,,,,,,,,
171079,"Squab, (pigeon), meat only, raw",,SR Legacy,,,"squab, (pigeon), meat only, raw|",,,,,,,,,,,,,,
167632,"Squash, Indian, cooked, boiled (Navajo)",,SR Legacy,,,"squash, indian, cooked, boiled (navajo)|",,,,,,,,,,,,,,
168040,"Squash, Indian, raw (Navajo)",,SR Legacy,,,"squash, indian, raw (navajo)|",,,,,,,,,,,,,,
170125,"Squash, summer, all varieties, cooked, boiled, drained, with salt",,SR Legacy,,,"squash, summer, all varieties, cooked, boiled, drained, with salt|",,,,,,,,,,,,,,
170488,"Squash, summer, all varieties, cooked, boiled, drained, without salt",,SR Legacy,,,"squash, summer, all varieties, cooked, boiled, drained, without salt|",,,,,,,,,,,,,,
170487,"Squash, summer, all varieties, raw",,SR Legacy,,,"squash, summer, all varieties, raw|",,,,,,,,,,,,,,
168466,"Squash, summer, crookneck and straightneck, canned, drained, solid, without salt",,SR Legacy,,,"squash, summer, crookneck and straightneck, canned, drained, solid, without salt|",,,,,,,,,,,,,,
170126,"Squash, summer, crookneck and straightneck, cooked, boiled, drained, with salt",,SR Legacy,,,"squash, summer, crookneck and straightneck, cooked, boiled, drained, with salt|",,,,,,,,,,,,,,
168465,"Squash, summer, crookneck and straightneck, cooked, boiled, drained, without salt",,SR Legacy,,,"squash, summer, crookneck and straightneck, cooked, boiled, drained, without salt|",,,,,,,,,,,,,,
170532,"Squash, summer, crookneck and straightneck, frozen, cooked, boiled, drained, with salt",,SR Legacy,,,"squash, summer, crookneck and straightneck, frozen, cooked, boiled, drained, with salt|",,,,,,,,,,,,,,
168468,"Squash, summer, crookneck and straightneck, frozen, cooked, boiled, drained, without salt",,SR Legacy,,,"squash, summer, crookneck and straightneck, frozen, cooked, boiled, drained, without salt|",,,,,,,,,,,,,,
168467,"Squash, summer, crookneck and straightneck, frozen, unprepared",,SR Legacy,,,"squash, summer, crookneck and straightneck, frozen, unprepared|",,,,,,,,,,,,,,
168464,"Squash, summer, crookneck and straightneck, raw",,SR Legacy,,,"squash, summer, crookneck and straightneck, raw|",,,,,,,,,,,,,,
170533,"Squash, summer, scallop, cooked, boiled, drained, with salt",,SR Legacy,,,"squash, summer, scallop, cooked, boiled, drained, with salt|",,,,,,,,,,,,,,
169290,"Squash, summer, scallop, cooked, boiled, drained, without salt",,SR Legacy,,,"squash, summer, scallop, cooked, boiled, drained, without salt|",,,,,,,,,,,,,,
169289,"Squash, summer, scallop, raw",,SR Legacy,,,"squash, summer, scallop, raw|",,,,,,,,,,,,,,
170534,"Squash, summer, zucchini, includes skin, cooked, boiled, drained, with salt",,SR Legacy,,,"squash, summer, zucchini, includes skin, cooked, boiled, drained, with salt|",,,,,,,,,,,,,,
169292,"Squash, summer, zucchini, includes skin, cooked, boiled, drained, without salt",,SR Legacy,,,"squash, summer, zucchini, includes skin, cooked, boiled, drained, without salt|",,,,,,,,,,,,,,
170535,"Squash, summer, zucchini, includes skin, frozen, cooked, boiled, drained, with salt",,SR Legacy,,,"squash, summer, zucchini, includes skin, frozen, cooked, boiled, drained, with salt|",,,,,,,,,,,,,,
168470,"Squash, summer, zucchini, includes skin, frozen, cooked, boiled, drained, without salt",,SR Legacy,,,"squash, summer, zucchini, includes skin, frozen, cooked, boiled, drained, without salt|",,,,,,,,,,,,,,
168469,"Squash, summer, zucchini, includes skin, frozen, unprepared",,SR Legacy,,,"squash, summer, zucchini, includes skin, frozen, unprepared|",,,,,,,,,,,,,,
169291,"Squash, summer, zucchini, includes skin, raw",,SR Legacy,,,"squash, summer, zucchini, includes skin, raw|",,,,,,,,,,,,,,
168471,"Squash, summer, zucchini, italian style, canned",,SR Legacy,,,"squash, summer, zucchini, italian style, canned|",,,,,,,,,,,,,,
170128,"Squash, winter, acorn, cooked, baked, with salt",,SR Legacy,,,"squash, winter, acorn, cooked, baked, with salt|",,,,,,,,,,,,,,
169293,"Squash, winter, acorn, cooked, baked, without salt",,SR Legacy,,,"squash, winter, acorn, cooked, baked, without salt|",,,,,,,,,,,,,,
170129,"Squash, winter, acorn, cooked, boiled, mashed, with salt",,SR Legacy,,,"squash, winter, acorn, cooked, boiled, mashed, with salt|",,,,,,,,,,,,,,
169294,"Squash, winter, acorn, cooked, boiled, mashed, without salt",,SR Legacy,,,"squash, winter, acorn, cooked, boiled, mashed, without salt|",,,,,,,,,,,,,,
170127,"Squash, winter, all varieties, cooked, baked, with salt",,SR Legacy,,,"squash, winter, all varieties, cooked, baked, with salt|",,,,,,,,,,,,,,
170490,"Squash, winter, all varieties, cooked, baked, without salt",,SR Legacy,,,"squash, winter, all varieties, cooked, baked, without salt|",,,,,,,,,,,,,,
170489,"Squash, winter, all varieties, raw",,SR Legacy,,,"squash, winter, all varieties, raw|",,,,,,,,,,,,,,
170130,"Squash, winter, butternut, cooked, baked, with salt",,SR Legacy,,,"squash, winter, butternut, cooked, baked, with salt|",,,,,,,,,,,,,,
169296,"Squash, winter, butternut, cooked, baked, without salt",,SR Legacy,,,"squash, winter, butternut, cooked, baked, without salt|",,,,,,,,,,,,,,
170536,"Squash, winter, butternut, frozen, cooked, boiled, with salt",,SR Legacy,,,"squash, winter, butternut, frozen, cooked, boiled, with salt|",,,,,,,,,,,,,,
168474,"Squash, winter, butternut, frozen, cooked, boiled, without salt",,SR Legacy,,,"squash, winter, butternut, frozen, cooked, boiled, without salt|",,,,,,,,,,,,,,
168473,"Squash, winter, butternut, frozen, unprepared",,SR Legacy,,,"squash, winter, butternut, frozen, unprepared|",,,,,,,,,,,,,,
170537,"Squash, winter, hubbard, baked, with salt",,SR Legacy,,,"squash, winter, hubbard, baked, with salt|",,,,,,,,,,,,,,
168476,"Squash, winter, hubbard, baked, without salt",,SR Legacy,,,"squash, winter, hubbard, baked, without salt|",,,,,,,,,,,,,,
170538,"Squash, winter, hubbard, cooked, boiled, mashed, with salt",,SR Legacy,,,"squash, winter, hubbard, cooked, boiled, mashed, with salt|",,,,,,,,,,,,,,
169297,"Squash, winter, hubbard, cooked, boiled, mashed, without salt",,SR Legacy,,,"squash, winter, hubbard, cooked, boiled, mashed, without salt|",,,,,,,,,,,,,,
168475,"Squash, winter, hubbard, raw",,SR Legacy,,,"squash, winter, hubbard, raw|",,,,,,,,,,,,,,
170539,"Squash, winter, spaghetti, cooked, boiled, drained, or baked, with salt",,SR Legacy,,,"squash, winter, spaghetti, cooked, boiled, drained, or baked, with salt|",,,,,,,,,,,,,,
169299,"Squash, winter, spaghetti, cooked, boiled, drained, or baked, without salt",,SR Legacy,,,"squash, winter, spaghetti, cooked, boiled, drained, or baked, without salt|",,,,,,,,,,,,,,
169298,"Squash, winter, spaghetti, raw",,SR Legacy,,,"squash, winter, spaghetti, raw|",,,,,,,,,,,,,,
168565,"Squash, zucchini, baby, raw",,SR Legacy,,,"squash, zucchini, baby, raw|",,,,,,,,,,,,,,
167619,"Squirrel, ground, meat (Alaska Native)",,SR Legacy,,,"squirrel, ground, meat (alaska native)|",,,,,,,,,,,,,,
168060,"Steelhead trout, boiled, canned (Alaska Native)",,SR Legacy,,,"steelhead trout, boiled, canned (alaska native)|",,,,,,,,,,,,,,
168059,"Steelhead trout, dried, flesh (Shoshone Bannock)",,SR Legacy,,,"steelhead trout, dried, flesh (shoshone bannock)|",,,,,,,,,,,,,,
168042,"Stew, dumpling with mutton (Navajo)",,SR Legacy,,,"stew, dumpling with mutton (navajo)|",,,,,,,,,,,,,,
168043,"Stew, hominy with mutton (Navajo)",,SR Legacy,,,"stew, hominy with mutton (navajo)|",,,,,,,,,,,,,,
168991,"Stew, moose (Alaska Native)",,SR Legacy,,,"stew, moose (alaska native)|",,,,,,,,,,,,,,
168044,"Stew, mutton, corn, squash (Navajo)",,SR Legacy,,,"stew, mutton, corn, squash (navajo)|",,,,,,,,,,,,,,
169006,"Stew, pinto bean and hominy, badufsuki (Hopi)",,SR Legacy,,,"stew, pinto bean and hominy, badufsuki (hopi)|",,,,,,,,,,,,,,
167637,"Stew, steamed corn (Navajo)",,SR Legacy,,,"stew, steamed corn (navajo)|",,,,,,,,,,,,,,
168984,"Stew/soup, caribou (Alaska Native)",,SR Legacy,,,"stew/soup, caribou (alaska native)|",,,,,,,,,,,,,,
169819,"Stinging Nettles, blanched (Northern Plains Indians)",,SR Legacy,,,"stinging nettles, blanched (northern plains indians)|",,,,,,,,,,,,,,
168172,"Strawberries, canned, heavy syrup pack, solids and liquids",,SR Legacy,,,"strawberries, canned, heavy syrup pack, solids and liquids|",,,,,,,,,,,,,,
168174,"Strawberries, frozen, sweetened, sliced",,SR Legacy,,,"strawberries, frozen, sweetened, sliced|",,,,,,,,,,,,,,
168173,"Strawberries, frozen, unsweetened (Includes foods for USDA's Food Distribution Program)",,SR Legacy,,,"strawberries, frozen, unsweetened (includes foods for usda's food distribution program)|",,,,,,,,,,,,,,
174869,"Strawberry-flavor beverage mix, powder",,SR Legacy,,,"strawberry-flavor beverage mix, powder|",,,,,,,,,,,,,,
175032,"Strudel, apple",,SR Legacy,,,"strudel, apple|",,,,,,,,,,,,,,
170312,"SUBWAY, B.L.T. sub on white bread with bacon, lettuce and tomato",,SR Legacy,,,"subway, b.l.t. sub on white bread with bacon, lettuce and tomato|",,,,,,,,,,,,,,
170712,"SUBWAY, black forest ham sub on white bread with lettuce and tomato",,SR Legacy,,,"subway, black forest ham sub on white bread with lettuce and tomato|",,,,,,,,,,,,,,
170315,"SUBWAY, cold cut sub on white bread with lettuce and tomato",,SR Legacy,,,"subway, cold cut sub on white bread with lettuce and tomato|",,,,,,,,,,,,,,
170708,"SUBWAY, meatball marinara sub on white bread (no toppings)",,SR Legacy,,,"subway, meatball marinara sub on white bread (no toppings)|",,,,,,,,,,,,,,
170314,"SUBWAY, oven roasted chicken sub on white bread with lettuce and tomato",,SR Legacy,,,"subway, oven roasted chicken sub on white bread with lettuce and tomato|",,,,,,,,,,,,,,
170713,"SUBWAY, roast beef sub on white bread with lettuce and tomato",,SR Legacy,,,"subway, roast beef sub on white bread with lettuce and tomato|",,,,,,,,,,,,,,
170310,"SUBWAY, steak & cheese sub on white bread with American cheese, lettuce and tomato",,SR Legacy,,,"subway, steak & cheese sub on white bread with american cheese, lettuce and tomato|",,,,,,,,,,,,,,
170307,"SUBWAY, SUBWAY CLUB sub on white bread with lettuce and tomato",,SR Legacy,,,"subway, subway club sub on white bread with lettuce and tomato|",,,,,,,,,,,,,,
170705,"SUBWAY, sweet onion chicken teriyaki sub on white bread with lettuce, tomato and sweet onion sauce",,SR Legacy,,,"subway, sweet onion chicken teriyaki sub on white bread with lettuce, tomato and sweet onion sauce|",,,,,,,,,,,,,,
170316,"SUBWAY, tuna sub on white bread with lettuce and tomato",,SR Legacy,,,"subway, tuna sub on white bread with lettuce and tomato|",,,,,,,,,,,,,,
170711,"SUBWAY, turkey breast sub on white bread with lettuce and tomato",,SR Legacy,,,"subway, turkey breast sub on white bread with lettuce and tomato|",,,,,,,,,,,,,,
168478,"Succotash, (corn and limas), canned, with cream style corn",,SR Legacy,,,"succotash, (corn and limas), canned, with cream style corn|",,,,,,,,,,,,,,
168479,"Succotash, (corn and limas), canned, with whole kernel corn, solids and liquids",,SR Legacy,,,"succotash, (corn and limas), canned, with whole kernel corn, solids and liquids|",,,,,,,,,,,,,,
170540,"Succotash, (corn and limas), cooked, boiled, drained, with salt",,SR Legacy,,,"succotash, (corn and limas), cooked, boiled, drained, with salt|",,,,,,,,,,,,,,
168477,"Succotash, (corn and limas), cooked, boiled, drained, without salt",,SR Legacy,,,"succotash, (corn and limas), cooked, boiled, drained, without salt|",,,,,,,,,,,,,,
170131,"Succotash, (corn and limas), frozen, cooked, boiled, drained, with salt",,SR Legacy,,,"succotash, (corn and limas), frozen, cooked, boiled, drained, with salt|",,,,,,,,,,,,,,
168481,"Succotash, (corn and limas), frozen, cooked, boiled, drained, without salt",,SR Legacy,,,"succotash, (corn and limas), frozen, cooked, boiled, drained, without salt|",,,,,,,,,,,,,,
168480,"Succotash, (corn and limas), frozen, unprepared",,SR Legacy,,,"succotash, (corn and limas), frozen, unprepared|",,,,,,,,,,,,,,
169300,"Succotash, (corn and limas), raw",,SR Legacy,,,"succotash, (corn and limas), raw|",,,,,,,,,,,,,,
170674,"Sugar, turbinado",,SR Legacy,,,"sugar, turbinado|",,,,,,,,,,,,,,
168175,"Sugar-apples, (sweetsop), raw",,SR Legacy,,,"sugar-apples, (sweetsop), raw|",,,,,,,,,,,,,,
168833,"Sugars, brown",,SR Legacy,,,"sugars, brown|",,,,,,,,,,,,,,
169658,"Sugars, maple",,SR Legacy,,,"sugars, maple|",,,,,,,,,,,,,,
169656,"Sugars, powdered",,SR Legacy,,,"sugars, powdered|",,,,,,,,,,,,,,
170133,"Sweet potato leaves, cooked, steamed, with salt",,SR Legacy,,,"sweet potato leaves, cooked, steamed, with salt|",,,,,,,,,,,,,,
169304,"Sweet potato leaves, cooked, steamed, without salt",,SR Legacy,,,"sweet potato leaves, cooked, steamed, without salt|",,,,,,,,,,,,,,
169303,"Sweet potato leaves, raw",,SR Legacy,,,"sweet potato leaves, raw|",,,,,,,,,,,,,,
168016,"Sweet Potato puffs, frozen, unprepared",,SR Legacy,,,"sweet potato puffs, frozen, unprepared|",,,,,,,,,,,,,,
169305,"Sweet potato, canned, mashed",,SR Legacy,,,"sweet potato, canned, mashed|",,,,,,,,,,,,,,
170084,"Sweet potato, canned, syrup pack, drained solids",,SR Legacy,,,"sweet potato, canned, syrup pack, drained solids|",,,,,,,,,,,,,,
170083,"Sweet potato, canned, syrup pack, solids and liquids",,SR Legacy,,,"sweet potato, canned, syrup pack, solids and liquids|",,,,,,,,,,,,,,
168485,"Sweet potato, canned, vacuum pack",,SR Legacy,,,"sweet potato, canned, vacuum pack|",,,,,,,,,,,,,,
170134,"Sweet potato, cooked, baked in skin, flesh, with salt",,SR Legacy,,,"sweet potato, cooked, baked in skin, flesh, with salt|",,,,,,,,,,,,,,
168483,"Sweet potato, cooked, baked in skin, flesh, without salt",,SR Legacy,,,"sweet potato, cooked, baked in skin, flesh, without salt|",,,,,,,,,,,,,,
168484,"Sweet potato, cooked, boiled, without skin",,SR Legacy,,,"sweet potato, cooked, boiled, without skin|",,,,,,,,,,,,,,
170541,"Sweet potato, cooked, boiled, without skin, with salt",,SR Legacy,,,"sweet potato, cooked, boiled, without skin, with salt|",,,,,,,,,,,,,,
170088,"Sweet potato, cooked, candied, home-prepared",,SR Legacy,,,"sweet potato, cooked, candied, home-prepared|",,,,,,,,,,,,,,
170542,"Sweet potato, frozen, cooked, baked, with salt",,SR Legacy,,,"sweet potato, frozen, cooked, baked, with salt|",,,,,,,,,,,,,,
169307,"Sweet potato, frozen, cooked, baked, without salt",,SR Legacy,,,"sweet potato, frozen, cooked, baked, without salt|",,,,,,,,,,,,,,
169306,"Sweet potato, frozen, unprepared (Includes foods for USDA's Food Distribution Program)",,SR Legacy,,,"sweet potato, frozen, unprepared (includes foods for usda's food distribution program)|",,,,,,,,,,,,,,
168482,"Sweet potato, raw, unprepared (Includes foods for USDA's Food Distribution Program)",,SR Legacy,,,"sweet potato, raw, unprepared (includes foods for usda's food distribution program)|",,,,,,,,,,,,,,
168015,"Sweet Potatoes, french fried, crosscut, frozen, unprepared",,SR Legacy,,,"sweet potatoes, french fried, crosscut, frozen, unprepared|",,,,,,,,,,,,,,
167606,"Sweet Potatoes, french fried, frozen as packaged, salt added in processing",,SR Legacy,,,"sweet potatoes, french fried, frozen as packaged, salt added in processing|",,,,,,,,,,,,,,
175033,"Sweet rolls, cheese",,SR Legacy,,,"sweet rolls, cheese|",,,,,,,,,,,,,,
175034,"Sweet rolls, cinnamon, commercially prepared with raisins",,SR Legacy,,,"sweet rolls, cinnamon, commercially prepared with raisins|",,,,,,,,,,,,,,
172798,"Sweet rolls, cinnamon, refrigerated dough with frosting",,SR Legacy,,,"sweet rolls, cinnamon, refrigerated dough with frosting|",,,,,,,,,,,,,,
172799,"Sweet rolls, cinnamon, refrigerated dough with frosting, baked",,SR Legacy,,,"sweet rolls, cinnamon, refrigerated dough with frosting, baked|",,,,,,,,,,,,,,
170679,"Sweetener, herbal extract powder from Stevia leaf",,SR Legacy,,,"sweetener, herbal extract powder from stevia leaf|",,,,,,,,,,,,,,
170277,"Sweetener, syrup, agave",,SR Legacy,,,"sweetener, syrup, agave|",,,,,,,,,,,,,,
170672,"Sweeteners, for baking, brown, contains sugar and sucralose",,SR Legacy,,,"sweeteners, for baking, brown, contains sugar and sucralose|",,,,,,,,,,,,,,
170673,"Sweeteners, for baking, contains sugar and sucralose",,SR Legacy,,,"sweeteners, for baking, contains sugar and sucralose|",,,,,,,,,,,,,,
170675,"Sweeteners, sugar substitute, granulated, brown",,SR Legacy,,,"sweeteners, sugar substitute, granulated, brown|",,,,,,,,,,,,,,
169657,"Sweeteners, tabletop, aspartame, EQUAL, packets",,SR Legacy,,,"sweeteners, tabletop, aspartame, equal, packets|",,,,,,,,,,,,,,
169896,"Sweeteners, tabletop, fructose, dry, powder",,SR Legacy,,,"sweeteners, tabletop, fructose, dry, powder|",,,,,,,,,,,,,,
168142,"Sweeteners, tabletop, fructose, liquid",,SR Legacy,,,"sweeteners, tabletop, fructose, liquid|",,,,,,,,,,,,,,
169072,"Sweeteners, tabletop, saccharin (sodium saccharin)",,SR Legacy,,,"sweeteners, tabletop, saccharin (sodium saccharin)|",,,,,,,,,,,,,,
170257,"Sweeteners, tabletop, sucralose, SPLENDA packets",,SR Legacy,,,"sweeteners, tabletop, sucralose, splenda packets|",,,,,,,,,,,,,,
174601,"Swisswurst, pork and beef, with swiss cheese, smoked",,SR Legacy,,,"swisswurst, pork and beef, with swiss cheese, smoked|",,,,,,,,,,,,,,
167743,"Syrup, Cane",,SR Legacy,,,"syrup, cane|",,,,,,,,,,,,,,
167957,"Syrup, fruit flavored",,SR Legacy,,,"syrup, fruit flavored|",,,,,,,,,,,,,,
170276,"Syrup, maple, Canadian",,SR Legacy,,,"syrup, maple, canadian|",,,,,,,,,,,,,,
170681,"Syrup, NESTLE, chocolate",,SR Legacy,,,"syrup, nestle, chocolate|",,,,,,,,,,,,,,
168835,"Syrups, chocolate, fudge-type",,SR Legacy,,,"syrups, chocolate, fudge-type|",,,,,,,,,,,,,,
168834,"Syrups, chocolate, HERSHEY'S Genuine Chocolate Flavored Lite Syrup",,SR Legacy,,,"syrups, chocolate, hershey's genuine chocolate flavored lite syrup|",,,,,,,,,,,,,,
170677,"Syrups, chocolate, HERSHEY'S Sugar free, Genuine Chocolate Flavored, Lite Syrup",,SR Legacy,,,"syrups, chocolate, hershey's sugar free, genuine chocolate flavored, lite syrup|",,,,,,,,,,,,,,
168836,"Syrups, corn, dark",,SR Legacy,,,"syrups, corn, dark|",,,,,,,,,,,,,,
169659,"Syrups, corn, high-fructose",,SR Legacy,,,"syrups, corn, high-fructose|",,,,,,,,,,,,,,
168837,"Syrups, corn, light",,SR Legacy,,,"syrups, corn, light|",,,,,,,,,,,,,,
168088,"Syrups, grenadine",,SR Legacy,,,"syrups, grenadine|",,,,,,,,,,,,,,
169660,"Syrups, malt",,SR Legacy,,,"syrups, malt|",,,,,,,,,,,,,,
169661,"Syrups, maple",,SR Legacy,,,"syrups, maple|",,,,,,,,,,,,,,
169662,"Syrups, sorghum",,SR Legacy,,,"syrups, sorghum|",,,,,,,,,,,,,,
169878,"Syrups, sugar free",,SR Legacy,,,"syrups, sugar free|",,,,,,,,,,,,,,
168839,"Syrups, table blends, corn, refiner, and sugar",,SR Legacy,,,"syrups, table blends, corn, refiner, and sugar|",,,,,,,,,,,,,,
169578,"Syrups, table blends, pancake",,SR Legacy,,,"syrups, table blends, pancake|",,,,,,,,,,,,,,
169577,"Syrups, table blends, pancake, reduced-calorie",,SR Legacy,,,"syrups, table blends, pancake, reduced-calorie|",,,,,,,,,,,,,,
168838,"Syrups, table blends, pancake, with 2% maple",,SR Legacy,,,"syrups, table blends, pancake, with 2% maple|",,,,,,,,,,,,,,
170646,"Syrups, table blends, pancake, with 2% maple, with added potassium",,SR Legacy,,,"syrups, table blends, pancake, with 2% maple, with added potassium|",,,,,,,,,,,,,,
167584,"Syrups, table blends, pancake, with butter",,SR Legacy,,,"syrups, table blends, pancake, with butter|",,,,,,,,,,,,,,
169019,"T.G.I. FRIDAY'S, chicken fingers",,SR Legacy,,,"t.g.i. friday's, chicken fingers|",,,,,,,,,,,,,,
169013,"T.G.I. FRIDAY'S, chicken fingers, from kids' menu",,SR Legacy,,,"t.g.i. friday's, chicken fingers, from kids' menu|",,,,,,,,,,,,,,
169014,"T.G.I. FRIDAY'S, classic sirloin steak (10 oz)",,SR Legacy,,,"t.g.i. friday's, classic sirloin steak (10 oz)|",,,,,,,,,,,,,,
169833,"T.G.I. FRIDAY'S, french fries",,SR Legacy,,,"t.g.i. friday's, french fries|",,,,,,,,,,,,,,
169832,"T.G.I. FRIDAY'S, FRIDAY'S Shrimp, breaded",,SR Legacy,,,"t.g.i. friday's, friday's shrimp, breaded|",,,,,,,,,,,,,,
169834,"T.G.I. FRIDAY'S, fried mozzarella",,SR Legacy,,,"t.g.i. friday's, fried mozzarella|",,,,,,,,,,,,,,
169835,"T.G.I. FRIDAY'S, macaroni & cheese, from kid's menu",,SR Legacy,,,"t.g.i. friday's, macaroni & cheese, from kid's menu|",,,,,,,,,,,,,,
170734,"TACO BELL, Bean Burrito",,SR Legacy,,,"taco bell, bean burrito|",,,,,,,,,,,,,,
170735,"TACO BELL, BURRITO SUPREME with beef",,SR Legacy,,,"taco bell, burrito supreme with beef|",,,,,,,,,,,,,,
170334,"TACO BELL, BURRITO SUPREME with chicken",,SR Legacy,,,"taco bell, burrito supreme with chicken|",,,,,,,,,,,,,,
170335,"TACO BELL, BURRITO SUPREME with steak",,SR Legacy,,,"taco bell, burrito supreme with steak|",,,,,,,,,,,,,,
170336,"TACO BELL, Nachos",,SR Legacy,,,"taco bell, nachos|",,,,,,,,,,,,,,
170337,"TACO BELL, Nachos Supreme",,SR Legacy,,,"taco bell, nachos supreme|",,,,,,,,,,,,,,
170332,"TACO BELL, Original Taco with beef, cheese and lettuce",,SR Legacy,,,"taco bell, original taco with beef, cheese and lettuce|",,,,,,,,,,,,,,
170333,"TACO BELL, Soft Taco with beef, cheese and lettuce",,SR Legacy,,,"taco bell, soft taco with beef, cheese and lettuce|",,,,,,,,,,,,,,
170732,"TACO BELL, Soft Taco with chicken, cheese and lettuce",,SR Legacy,,,"taco bell, soft taco with chicken, cheese and lettuce|",,,,,,,,,,,,,,
170733,"TACO BELL, Soft Taco with steak",,SR Legacy,,,"taco bell, soft taco with steak|",,,,,,,,,,,,,,
170736,"TACO BELL, Taco Salad",,SR Legacy,,,"taco bell, taco salad|",,,,,,,,,,,,,,
172800,"Taco shells, baked",,SR Legacy,,,"taco shells, baked|",,,,,,,,,,,,,,
175067,"Taco shells, baked, without added salt",,SR Legacy,,,"taco shells, baked, without added salt|",,,,,,,,,,,,,,
167636,Tamales (Navajo),,SR Legacy,,,tamales (navajo)|,,,,,,,,,,,,,,
169007,"Tamales, masa and pork filling (Hopi)",,SR Legacy,,,"tamales, masa and pork filling (hopi)|",,,,,,,,,,,,,,
167786,"Tamarind nectar, canned",,SR Legacy,,,"tamarind nectar, canned|",,,,,,,,,,,,,,
167763,"Tamarinds, raw",,SR Legacy,,,"tamarinds, raw|",,,,,,,,,,,,,,
169925,"Tangerine juice, raw",,SR Legacy,,,"tangerine juice, raw|",,,,,,,,,,,,,,
169106,"Tangerines, (mandarin oranges), canned, juice pack",,SR Legacy,,,"tangerines, (mandarin oranges), canned, juice pack|",,,,,,,,,,,,,,
168184,"Tangerines, (mandarin oranges), canned, juice pack, drained",,SR Legacy,,,"tangerines, (mandarin oranges), canned, juice pack, drained|",,,,,,,,,,,,,,
169924,"Tangerines, (mandarin oranges), canned, light syrup pack",,SR Legacy,,,"tangerines, (mandarin oranges), canned, light syrup pack|",,,,,,,,,,,,,,
169105,"Tangerines, (mandarin oranges), raw",,SR Legacy,,,"tangerines, (mandarin oranges), raw|",,,,,,,,,,,,,,
